Org Name,Start Date,Start Time Zone,End Date,End Time Zone,Transaction Date (Pacific Time),Energy (kWh),GHG Savings (kg),Gasoline Savings (gallons),Port Type,Port Number,Plug Type,Postal Code,Country,Currency,Fee,Ended By,Plug In Event Id,Driver Postal Code,User ID,Transaction ID
Georgia Tech,10/2/2014 10:46,EDT,10/2/2014 12:11,EDT,10/2/2014 9:12,7.802,3.277,0.979,Level 2,2,J1772,30308,United States,USD,1.19,Plug Out at Vehicle,ID408,30022,CRM-221947,TRX-2549639226239470333
Georgia Tech,10/1/2014 18:34,EDT,10/1/2014 18:34,EDT,10/1/2014 15:36,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Timeout,ID407,30033,CRM-285613,TRX-2556233367872507653
Georgia Tech,10/1/2014 18:33,EDT,10/1/2014 18:35,EDT,10/1/2014 15:35,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Timeout,ID1412202502,30033,CRM-285613,TRX-1810085602089394828
Georgia Tech,10/1/2014 9:26,EDT,10/1/2014 14:01,EDT,10/1/2014 11:53,4.086,1.716,0.513,Level 2,2,J1772,30308,United States,USD,3.88,Customer,ID406,30308,CRM-9813,TRX-7165338681203313110
Georgia Tech,10/1/2014 9:26,EDT,10/1/2014 14:01,EDT,10/1/2014 11:43,4.086,1.716,0.513,Level 2,2,J1772,30308,United States,USD,3.88,Customer,ID406,30308,CRM-9813,TRX-7165338681203313110
Georgia Tech,10/1/2014 9:26,EDT,10/1/2014 14:01,EDT,10/1/2014 11:32,4.086,1.716,0.513,Level 2,2,J1772,30308,United States,USD,3.88,Customer,ID406,30308,CRM-9813,TRX-7165338681203313110
Georgia Tech,10/1/2014 9:26,EDT,10/1/2014 14:01,EDT,10/1/2014 11:23,4.086,1.716,0.513,Level 2,2,J1772,30308,United States,USD,3.88,Customer,ID406,30308,CRM-9813,TRX-7165338681203313110
Georgia Tech,10/1/2014 12:16,EDT,10/1/2014 14:05,EDT,10/1/2014 11:06,9.992,4.197,1.254,Level 2,2,J1772,30308,United States,USD,1.54,Plug Out at Vehicle,ID276,30004,CRM-nan,TRX-1943797496674313733
Georgia Tech,10/1/2014 9:26,EDT,10/1/2014 14:01,EDT,10/1/2014 11:02,4.086,1.716,0.513,Level 2,2,J1772,30308,United States,USD,3.88,Customer,ID406,30308,CRM-9813,TRX-7165338681203313110
Georgia Tech,10/1/2014 8:30,EDT,10/1/2014 10:32,EDT,10/1/2014 7:34,11.364,4.773,1.426,Level 2,1,J1772,30308,United States,USD,1.72,Plug Out at Vehicle,ID273,30062,CRM-261355,TRX-7312480043563505001
Georgia Tech,9/30/2014 17:17,EDT,9/30/2014 21:05,EDT,9/30/2014 18:06,11.784,4.949,1.479,Level 2,1,J1772,30308,United States,USD,3.22,Customer,ID272,30062,CRM-2315,TRX-1856882621041876273
Georgia Tech,9/30/2014 17:02,EDT,9/30/2014 20:58,EDT,9/30/2014 17:58,4.784,2.009,0.6,Level 2,2,J1772,30308,United States,USD,3.33,Plug Out at Vehicle,ID403,30360,CRM-0169,TRX-4981748202915140323
Georgia Tech,9/30/2014 17:17,EDT,9/30/2014 17:17,EDT,9/30/2014 14:19,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Timeout,ID405,30062,CRM-2315,TRX-9162678846486322129
Georgia Tech,9/30/2014 17:16,EDT,9/30/2014 17:16,EDT,9/30/2014 14:18,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Plug Out at Vehicle,ID404,30062,CRM-2315,TRX-6436178065274271201
Georgia Tech,9/30/2014 10:06,EDT,9/30/2014 14:22,EDT,9/30/2014 12:24,4.388,1.843,0.551,Level 2,1,J1772,30308,United States,USD,3.62,Customer,ID402,30308,CRM-9813,TRX-4422321860129104731
Georgia Tech,9/30/2014 9:07,EDT,9/30/2014 11:54,EDT,9/30/2014 8:56,11.765,4.941,1.477,Level 2,2,J1772,30308,United States,USD,2.36,Plug Out at Vehicle,ID270,30004,CRM-nan,TRX-5720463747524323562
Georgia Tech,9/30/2014 8:07,EDT,9/30/2014 10:15,EDT,9/30/2014 7:16,11.461,4.813,1.438,Level 2,2,J1772,30308,United States,USD,1.79,Customer,ID401,30102,CRM-254811,TRX-5021240933355217881
Georgia Tech,9/30/2014 9:19,EDT,9/30/2014 9:34,EDT,9/30/2014 6:36,0.749,0.314,0.094,Level 2,1,J1772,30308,United States,USD,0.22,Plug Out at Vehicle,ID271,30062,CRM-261355,TRX-3354053591047394320
Georgia Tech,9/29/2014 19:31,EDT,9/29/2014 20:58,EDT,9/29/2014 17:58,8.118,3.41,1.019,Level 2,2,J1772,30308,United States,USD,1.22,Customer,ID400,30318,CRM-269487,TRX-5562769830876773687
Georgia Tech,9/29/2014 16:57,EDT,9/29/2014 18:47,EDT,9/29/2014 15:48,9.935,4.173,1.247,Level 2,2,J1772,30308,United States,USD,1.55,Plug Out at Vehicle,ID269,30062,CRM-2859,TRX-4076767931797060944
Georgia Tech,9/29/2014 11:29,EDT,9/29/2014 17:02,EDT,9/29/2014 14:02,11.231,4.717,1.41,Level 2,1,J1772,30308,United States,USD,4.7,Plug Out at Vehicle,ID268,30004,CRM-nan,TRX-6082517627784063694
Georgia Tech,9/29/2014 14:57,EDT,9/29/2014 16:38,EDT,9/29/2014 13:39,5.348,2.246,0.671,Level 2,2,J1772,30308,United States,USD,1.42,Plug Out at Vehicle,ID1412017025,30506,CRM-211289,TRX-7609852138910169451
Georgia Tech,9/29/2014 6:55,EDT,9/29/2014 9:10,EDT,9/29/2014 6:10,9.88,4.15,1.24,Level 2,2,J1772,30308,United States,USD,1.9,Plug Out at Vehicle,ID399,30075,CRM-89,TRX-6238596869610587785
Georgia Tech,9/27/2014 14:04,EDT,9/27/2014 18:31,EDT,9/27/2014 15:32,15.733,6.608,1.975,Level 2,2,J1772,30308,United States,USD,3.76,Customer,ID398,30318,CRM-269487,TRX-4061199734337580255
Georgia Tech,9/27/2014 10:42,EDT,9/27/2014 11:46,EDT,9/27/2014 8:46,6.138,2.578,0.77,Level 2,2,J1772,30308,United States,USD,0.9,Plug Out at Vehicle,ID1411828925,30363,CRM-291159,TRX-1738593896395429809
Georgia Tech,9/26/2014 20:00,EDT,9/26/2014 23:49,EDT,9/26/2014 20:50,4.119,1.73,0.517,Level 2,1,J1772,30308,United States,USD,3.23,Plug Out at Vehicle,ID267,30622,CRM-217113,TRX-972262007902426671
Georgia Tech,9/26/2014 21:53,EDT,9/26/2014 22:49,EDT,9/26/2014 19:50,5.192,2.18,0.652,Level 2,2,J1772,30308,United States,USD,0.78,Customer,ID397,30102,CRM-254811,TRX-3033266495836052189
Georgia Tech,9/26/2014 14:28,EDT,9/26/2014 21:24,EDT,9/26/2014 18:24,11.872,4.986,1.49,Level 2,2,J1772,30308,United States,USD,5.88,Plug Out at Vehicle,ID396,30004,CRM-268993,TRX-844487747385552517
Georgia Tech,9/26/2014 19:46,EDT,9/26/2014 19:50,EDT,9/26/2014 16:51,0.279,0.117,0.035,Level 2,1,J1772,30308,United States,USD,0.05,Plug Out at Vehicle,ID266,30622,CRM-217113,TRX-7225605363301196789
Georgia Tech,9/26/2014 14:23,EDT,9/26/2014 17:24,EDT,9/26/2014 14:25,10.532,4.423,1.322,Level 2,1,J1772,30308,United States,USD,2.55,Plug Out at Vehicle,ID265,30004,CRM-nan,TRX-7653991594799826316
Georgia Tech,9/26/2014 10:51,EDT,9/26/2014 13:21,EDT,9/26/2014 10:22,11.111,4.667,1.394,Level 2,1,J1772,30308,United States,USD,2.12,Plug Out at Vehicle,ID395,30004,CRM-nan,TRX-5100145625397451513
Georgia Tech,9/26/2014 11:46,EDT,9/26/2014 12:38,EDT,9/26/2014 9:38,3.423,1.438,0.43,Level 2,2,J1772,30308,United States,USD,0.72,Plug Out at Vehicle,ID1411746373,30506,CRM-211289,TRX-4615729357568963785
Georgia Tech,9/26/2014 8:09,EDT,9/26/2014 12:18,EDT,9/26/2014 9:22,12.323,5.175,1.546,Level 2,1,J1772,30308,United States,USD,3.55,Plug Out at Vehicle,ID264,30062,CRM-261355,TRX-828348776872464772
Georgia Tech,9/26/2014 7:57,EDT,9/26/2014 11:09,EDT,9/26/2014 8:10,6.167,2.59,0.774,Level 2,2,J1772,30308,United States,USD,2.7,Plug Out at Vehicle,ID394,30068,CRM-2891,TRX-5813619295231317159
Georgia Tech,9/25/2014 17:27,EDT,9/25/2014 21:07,EDT,9/25/2014 18:08,10.407,4.371,1.306,Level 2,2,J1772,30308,United States,USD,3.1,Customer,ID392,30062,CRM-2315,TRX-5701279703071791703
Georgia Tech,9/25/2014 17:29,EDT,9/25/2014 20:51,EDT,9/25/2014 17:52,10.437,4.384,1.31,Level 2,1,J1772,30308,United States,USD,2.85,Plug Out at Vehicle,ID393,30360,CRM-0169,TRX-6442147455568069736
Georgia Tech,9/25/2014 17:52,EDT,9/25/2014 19:32,EDT,9/25/2014 16:32,8.278,3.477,1.039,Level 2,1,J1772,30308,United States,USD,1.4,Plug Out at Vehicle,ID1411681913,30506,CRM-211289,TRX-3907087815841831690
Georgia Tech,9/25/2014 13:36,EDT,9/25/2014 16:02,EDT,9/25/2014 13:14,11.924,5.008,1.496,Level 2,1,J1772,30308,United States,USD,2.05,Plug Out at Vehicle,ID263,30101,CRM-2761,TRX-2066582785859348642
Georgia Tech,9/25/2014 10:59,EDT,9/25/2014 13:22,EDT,9/25/2014 10:22,13.361,5.612,1.677,Level 2,1,J1772,30308,United States,USD,2.02,Customer,ID262,30102,CRM-254811,TRX-7427683073600625094
Georgia Tech,9/25/2014 12:52,EDT,9/25/2014 13:16,EDT,9/25/2014 10:16,2.064,0.867,0.259,Level 2,2,J1772,30308,United States,USD,0.32,Plug Out at Vehicle,ID391,30068,CRM-2891,TRX-7717240679265236163
Georgia Tech,9/25/2014 10:51,EDT,9/25/2014 11:43,EDT,9/25/2014 8:44,2.952,1.24,0.371,Level 2,1,J1772,30308,United States,USD,0.73,Plug Out at Vehicle,ID390,30312,CRM-2449,TRX-4918419508122653517
Georgia Tech,9/25/2014 9:17,EDT,9/25/2014 10:49,EDT,9/25/2014 7:50,8.62,3.621,1.082,Level 2,1,J1772,30308,United States,USD,1.3,Customer,ID261,30316,CRM-2925,TRX-1161693465391899728
Georgia Tech,9/25/2014 6:31,EDT,9/25/2014 7:43,EDT,9/25/2014 4:44,6.769,2.843,0.849,Level 2,1,J1772,30308,United States,USD,1.02,Plug Out at Vehicle,ID1411641050,30041,CRM-232879,TRX-7929633489042149147
Georgia Tech,9/12/2014 22:12,EDT,9/14/2014 10:33,EDT,9/24/2014 17:20,60.075,25.231,7.539,Level 2,1,J1772,30308,United States,USD,30.86,Plug Out at Vehicle,ID249,30458,CRM-1325,TRX-2244266332470774975
Georgia Tech,9/24/2014 18:22,EDT,9/24/2014 20:07,EDT,9/24/2014 17:09,10.121,4.251,1.27,Level 2,1,J1772,30308,United States,USD,1.48,Plug Out at Vehicle,ID1411597304,30004,CRM-1776,TRX-2398148077634455593
Georgia Tech,9/24/2014 16:37,EDT,9/24/2014 19:32,EDT,9/24/2014 16:32,4.01,1.684,0.503,Level 2,2,J1772,30308,United States,USD,2.47,Plug Out at Vehicle,ID260,30341,CRM-2121,TRX-1948655983274725942
Georgia Tech,9/24/2014 15:09,EDT,9/24/2014 17:32,EDT,9/24/2014 14:32,11.656,4.895,1.463,Level 2,2,J1772,30308,United States,USD,2.01,Plug Out at Vehicle,ID389,30004,CRM-nan,TRX-9182503488122278956
Georgia Tech,9/24/2014 14:57,EDT,9/24/2014 17:12,EDT,9/24/2014 14:12,4.967,2.086,0.623,Level 2,1,J1772,30308,United States,USD,1.89,Plug Out at Vehicle,ID1411585053,30506,CRM-211289,TRX-8106670125526234762
Georgia Tech,9/24/2014 14:35,EDT,9/24/2014 15:52,EDT,9/24/2014 12:53,5.289,2.222,0.664,Level 2,1,J1772,30308,United States,USD,1.07,Customer,ID388,30102,CRM-254811,TRX-6354104201441944125
Georgia Tech,9/23/2014 17:34,EDT,9/23/2014 21:01,EDT,9/23/2014 18:02,6.657,2.796,0.835,Level 2,1,J1772,30308,United States,USD,2.93,Plug Out at Vehicle,ID386,30360,CRM-0169,TRX-6894617394239516701
Georgia Tech,9/23/2014 17:23,EDT,9/23/2014 20:59,EDT,9/23/2014 18:00,10.117,4.249,1.27,Level 2,1,J1772,30308,United States,USD,3.05,Plug Out at Vehicle,ID259,30062,CRM-2315,TRX-2440279542978889740
Georgia Tech,9/23/2014 19:41,EDT,9/23/2014 20:40,EDT,9/23/2014 17:40,3.118,1.309,0.391,Level 2,2,J1772,30308,United States,USD,0.83,Plug Out at Vehicle,ID387,30318,CRM-269487,TRX-57966129612564224
Georgia Tech,9/23/2014 10:42,EDT,9/23/2014 12:38,EDT,9/23/2014 9:38,7.16,3.007,0.899,Level 2,1,J1772,30308,United States,USD,1.63,Plug Out at Vehicle,ID384,30075,CRM-89,TRX-5525421952852173857
Georgia Tech,9/23/2014 11:17,EDT,9/23/2014 12:11,EDT,9/23/2014 9:12,2.649,1.113,0.332,Level 2,2,J1772,30308,United States,USD,0.76,Plug Out at Vehicle,ID385,30043,CRM-251467,TRX-4857525454796357212
Georgia Tech,9/23/2014 10:48,EDT,9/23/2014 12:02,EDT,9/23/2014 9:02,6.917,2.905,0.868,Level 2,1,J1772,30308,United States,USD,1.03,Plug Out at Vehicle,ID258,30004,CRM-nan,TRX-9023442949716417482
Georgia Tech,9/22/2014 14:34,EDT,9/22/2014 17:44,EDT,9/22/2014 14:44,12.81,5.38,1.608,Level 2,1,J1772,30308,United States,USD,2.68,Plug Out at Vehicle,ID1411410841,30506,CRM-211289,TRX-5353227539967631555
Georgia Tech,9/22/2014 10:45,EDT,9/22/2014 16:45,EDT,9/22/2014 13:46,11.125,4.672,1.396,Level 2,2,J1772,30308,United States,USD,5.08,Plug Out at Vehicle,ID383,30004,CRM-nan,TRX-6483485592744156447
Georgia Tech,9/22/2014 6:25,EDT,9/22/2014 11:48,EDT,9/22/2014 9:58,11.151,4.684,1.399,Level 2,1,J1772,30308,United States,USD,4.56,Plug Out at Vehicle,ID382,30114,CRM-235945,TRX-9045486135329871622
Georgia Tech,9/20/2014 16:59,EDT,9/20/2014 17:31,EDT,9/20/2014 14:32,2.805,1.178,0.352,Level 2,2,J1772,30308,United States,USD,0.44,Customer,ID380,30084,CRM-222833,TRX-2890166813110920365
Georgia Tech,9/20/2014 17:31,EDT,9/20/2014 17:31,EDT,9/20/2014 14:31,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Customer,ID381,30084,CRM-222833,TRX-2712311741919467683
Georgia Tech,9/20/2014 1:47,EDT,9/20/2014 10:52,EDT,9/20/2014 7:52,17.119,7.19,2.148,Level 2,1,J1772,30308,United States,USD,7.71,Customer,ID257,30004,CRM-183929,TRX-2987288378716626125
Georgia Tech,9/19/2014 13:59,EDT,9/19/2014 15:55,EDT,9/19/2014 12:56,10.637,4.468,1.335,Level 2,1,J1772,30308,United States,USD,1.62,Customer,ID379,30102,CRM-254811,TRX-8774445533937143356
Georgia Tech,9/19/2014 10:42,EDT,9/19/2014 14:25,EDT,9/19/2014 11:26,14.739,6.19,1.85,Level 2,1,J1772,30308,United States,USD,3.15,Plug Out at Vehicle,ID256,30101,CRM-2761,TRX-4651065874548297575
Georgia Tech,9/19/2014 10:24,EDT,9/19/2014 12:36,EDT,9/19/2014 9:48,2.772,1.164,0.348,Level 2,2,J1772,30308,United States,USD,1.86,Customer,ID378,30308,CRM-9813,TRX-8622923493123341435
Georgia Tech,9/19/2014 8:05,EDT,9/19/2014 9:02,EDT,9/19/2014 6:02,5.242,2.202,0.658,Level 2,1,J1772,30308,United States,USD,0.79,Plug Out at Vehicle,ID377,30062,CRM-261355,TRX-4846698156309990423
Georgia Tech,9/18/2014 20:00,EDT,9/18/2014 22:01,EDT,9/18/2014 19:02,10.252,4.306,1.287,Level 2,1,J1772,30308,United States,USD,1.71,Customer,ID255,30318,CRM-269487,TRX-7139132511317952488
Georgia Tech,9/18/2014 17:25,EDT,9/18/2014 20:56,EDT,9/18/2014 17:56,9.618,4.039,1.207,Level 2,2,J1772,30308,United States,USD,2.98,Plug Out at Vehicle,ID376,30360,CRM-0169,TRX-7235830383684997746
Georgia Tech,9/18/2014 15:50,EDT,9/18/2014 20:05,EDT,9/18/2014 17:06,0,0,0,Level 2,1,J1772,30308,United States,USD,3.61,Customer,ID375,30062,CRM-2315,TRX-1790846483911289857
Georgia Tech,9/18/2014 10:54,EDT,9/18/2014 15:07,EDT,9/18/2014 12:18,12.044,5.058,1.511,Level 2,2,J1772,30308,United States,USD,3.57,Plug Out at Vehicle,ID374,30004,CRM-nan,TRX-6827725620036350273
Georgia Tech,9/18/2014 12:01,EDT,9/18/2014 14:56,EDT,9/18/2014 11:56,13.743,5.772,1.725,Level 2,1,J1772,30308,United States,USD,2.47,Plug Out at Vehicle,ID254,30024,CRM-231451,TRX-4083799019303877494
Georgia Tech,9/18/2014 12:50,EDT,9/18/2014 13:39,EDT,9/18/2014 10:40,2.473,1.039,0.31,Level 2,2,J1772,30308,United States,USD,0.68,Plug Out at Vehicle,ID1411059034,30004,CRM-1776,TRX-4379773914071734817
Georgia Tech,9/17/2014 9:47,EDT,9/17/2014 16:54,EDT,9/17/2014 13:54,12.407,5.211,1.557,Level 2,2,J1772,30308,United States,USD,6.04,Plug Out at Vehicle,ID373,30004,CRM-nan,TRX-8866365377509919258
Georgia Tech,9/17/2014 15:07,EDT,9/17/2014 16:25,EDT,9/17/2014 13:26,6.457,2.712,0.81,Level 2,1,J1772,30308,United States,USD,1.1,Plug Out at Vehicle,ID1410980824,30506,CRM-211289,TRX-324768885416524085
Georgia Tech,9/17/2014 8:09,EDT,9/17/2014 15:31,EDT,9/17/2014 12:32,9.733,4.088,1.222,Level 2,1,J1772,30308,United States,USD,6.25,Plug Out at Vehicle,ID371,30062,CRM-261355,TRX-5723022400151545014
Georgia Tech,9/17/2014 11:20,EDT,9/17/2014 11:55,EDT,9/17/2014 8:56,3.191,1.34,0.4,Level 2,1,J1772,30308,United States,USD,0.49,Customer,ID253,30102,CRM-254811,TRX-1204821272978096431
Georgia Tech,9/17/2014 8:15,EDT,9/17/2014 9:16,EDT,9/17/2014 6:16,3.084,1.295,0.387,Level 2,2,J1772,30308,United States,USD,0.84,Customer,ID372,30268,CRM-2083,TRX-6839878811223006707
Georgia Tech,9/16/2014 17:20,EDT,9/16/2014 21:02,EDT,9/16/2014 18:04,9.393,3.945,1.179,Level 2,1,J1772,30308,United States,USD,3.15,Plug Out at Vehicle,ID369,30360,CRM-0169,TRX-7381320620451645239
Georgia Tech,9/16/2014 17:20,EDT,9/16/2014 20:52,EDT,9/16/2014 17:52,10.963,4.605,1.376,Level 2,2,J1772,30308,United States,USD,2.99,Customer,ID370,30062,CRM-2315,TRX-4563277490057501367
Georgia Tech,9/16/2014 10:27,EDT,9/16/2014 15:20,EDT,9/16/2014 12:20,12.681,5.326,1.591,Level 2,1,J1772,30308,United States,USD,4.13,Plug Out at Vehicle,ID1410877634,30076,CRM-287775,TRX-7769386908667234023
Georgia Tech,9/16/2014 11:37,EDT,9/16/2014 13:00,EDT,9/16/2014 10:00,3.947,1.658,0.495,Level 2,2,J1772,30308,United States,USD,1.16,Plug Out at Vehicle,ID368,30341,CRM-2121,TRX-9047393341158409271
Georgia Tech,9/16/2014 10:30,EDT,9/16/2014 10:30,EDT,9/16/2014 7:32,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Timeout,ID1410877761,30076,CRM-287775,TRX-6755454191592164873
Georgia Tech,9/16/2014 10:26,EDT,9/16/2014 10:26,EDT,9/16/2014 7:28,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Timeout,ID1410877567,30076,CRM-287775,TRX-7073670345753661954
Georgia Tech,9/15/2014 13:19,EDT,9/15/2014 16:40,EDT,9/15/2014 13:40,12.347,5.186,1.55,Level 2,2,J1772,30308,United States,USD,2.84,Plug Out at Vehicle,ID367,30004,CRM-nan,TRX-5334967890314197490
Georgia Tech,9/15/2014 8:54,EDT,9/15/2014 15:52,EDT,9/15/2014 12:52,14.85,6.237,1.864,Level 2,1,J1772,30308,United States,USD,5.9,Plug Out at Vehicle,ID251,30622,CRM-217113,TRX-147358278671720611
Georgia Tech,9/15/2014 14:01,EDT,9/15/2014 14:56,EDT,9/15/2014 11:57,2.851,1.197,0.358,Level 2,2,J1772,30308,United States,USD,0.77,Plug Out at Vehicle,ID252,30024,CRM-231451,TRX-209634724213731331
Georgia Tech,9/15/2014 10:57,EDT,9/15/2014 14:18,EDT,9/15/2014 11:18,13.443,5.646,1.687,Level 2,1,J1772,30308,United States,USD,2.84,Plug Out at Vehicle,ID366,30101,CRM-2761,TRX-7837571910273145130
Georgia Tech,9/13/2014 20:25,EDT,9/13/2014 23:16,EDT,9/13/2014 20:16,8.868,3.724,1.113,Level 2,2,J1772,30308,United States,USD,2.41,Plug Out at Vehicle,ID250,30022,CRM-221947,TRX-6700848984367481211
Georgia Tech,9/13/2014 7:45,EDT,9/13/2014 17:56,EDT,9/13/2014 14:56,13.505,5.672,1.695,Level 2,2,J1772,30308,United States,USD,8.64,Plug Out at Vehicle,ID1410608696,30141,CRM-275739,TRX-3132034391237642666
Georgia Tech,9/13/2014 12:24,EDT,9/13/2014 16:44,EDT,9/13/2014 13:44,14.52,6.098,1.822,Level 2,1,J1772,30308,United States,USD,3.67,Plug Out at Vehicle,ID1410625424,30004,CRM-1776,TRX-470845713648154553
Georgia Tech,9/13/2014 10:34,EDT,9/13/2014 12:05,EDT,9/13/2014 9:06,4.757,1.998,0.597,Level 2,1,J1772,30308,United States,USD,1.27,Plug Out at Vehicle,ID1410618864,30004,CRM-1776,TRX-3133311111216003802
Georgia Tech,9/13/2014 7:44,EDT,9/13/2014 7:44,EDT,9/13/2014 4:46,0,0,0,Level 2,2,J1772,30308,United States,USD,0,Timeout,ID1410608669,30141,CRM-275739,TRX-3335676955267581146
Georgia Tech,9/13/2014 6:58,EDT,9/13/2014 6:58,EDT,9/13/2014 4:00,0,0,0,Level 2,1,J1772,30308,United States,USD,0,Timeout,ID1410605885,30458,CRM-1325,TRX-9153027363633018391
Georgia Tech,9/12/2014 16:03,EDT,9/12/2014 22:04,EDT,9/12/2014 19:06,17.821,7.485,2.237,Level 2,2,J1772,30308,United States,USD,5.12,Customer,ID248,30319,CRM-236681,TRX-8653973189794376418
Georgia Tech,9/12/2014 13:33,EDT,9/12/2014 21:34,EDT,9/12/2014 18:34,13.163,5.528,1.652,Level 2,2,J1772,30308,United States,USD,6.8,Plug Out at Vehicle,ID365,30004,CRM-268993,TRX-4566439097923482995
Georgia Tech,9/12/2014 16:32,EDT,9/12/2014 18:59,EDT,9/12/2014 16:50,7.476,3.14,0.938,Level 2,1,J1772,30308,United States,USD,0,Plug Out at Vehicle,ID1410553967,30004,CRM-nan,TRX-2303473728231522990
Georgia Tech,9/12/2014 9:18,EDT,9/12/2014 16:46,EDT,9/12/2014 13:46,17.576,7.382,2.206,Level 2,1,J1772,30308,United States,USD,6.33,Plug Out at Vehicle,ID364,30622,CRM-217113,TRX-5174784022266307849
Georgia Tech,9/12/2014 13:30,EDT,9/12/2014 16:06,EDT,9/12/2014 13:06,8.091,3.398,1.015,Level 2,1,J1772,30308,United States,USD,2.2,Plug Out at Vehicle,ID247,30306,CRM-254595,TRX-7350780192911472835
Georgia Tech,9/12/2014 8:19,EDT,9/12/2014 11:06,EDT,9/12/2014 8:08,8.672,3.642,1.088,Level 2,1,J1772,30308,United States,USD,2.35,Plug Out at Vehicle,ID246,30068,CRM-2891,TRX-1804793286283153169
Georgia Tech,9/12/2014 8:36,EDT,9/12/2014 10:24,EDT,9/12/2014 7:24,6.904,2.9,0.866,Level 2,2,J1772,30308,United States,USD,1.52,Plug Out at Vehicle,ID363,30004,CRM-nan,TRX-4362685295706905384
Georgia Tech,9/12/2014 6:54,EDT,9/12/2014 8:49,EDT,9/12/2014 5:50,10.125,4.252,1.271,Level 2,1,J1772,30308,United States,USD,1.61,Plug Out at Vehicle,ID362,30062,CRM-261355,TRX-7326008234552387172
Georgia Tech,9/11/2014 17:37,EDT,9/11/2014 20:54,EDT,9/11/2014 17:54,4.587,1.927,0.576,Level 2,1,J1772,30308,United States,USD,2.77,Plug Out at Vehicle,ID361,30360,CRM-0169,TRX-3622468744728519754
Georgia Tech,9/11/2014 10:58,EDT,9/11/2014 16:22,EDT,9/11/2014 13:22,15.734,6.608,1.975,Level 2,2,J1772,30308,United States,USD,4.58,Plug Out at Vehicle,ID360,30004,CRM-nan,TRX-643512988864673725
Georgia Tech,9/11/2014 15:29,EDT,9/11/2014 16:14,EDT,9/11/2014 13:14,1.813,0.762,0.228,Level 2,1,J1772,30308,United States,USD,0.63,Plug Out at Vehicle,ID245,30622,CRM-217113,TRX-3808712344170685113
Georgia Tech,9/11/2014 14:04,EDT,9/11/2014 15:02,EDT,9/11/2014 12:03,5.438,2.284,0.682,Level 2,1,J1772,30308,United States,USD,0.81,Plug Out at Vehicle,ID244,30024,CRM-231451,TRX-6978654388702701733
Georgia Tech,9/11/2014 9:21,EDT,9/11/2014 14:04,EDT,9/11/2014 11:04,15.718,6.602,1.973,Level 2,1,J1772,30308,United States,USD,4,Plug Out at Vehicle,ID1410441619,30004,CRM-1776,TRX-6120408714235153045
Georgia Tech,9/11/2014 8:01,EDT,9/11/2014 8:45,EDT,9/11/2014 5:46,3.964,1.665,0.498,Level 2,1,J1772,30308,United States,USD,0.6,Customer,ID359,30102,CRM-254811,TRX-1733501518203111209
Georgia Tech,9/10/2014 11:45,EDT,9/10/2014 17:54,EDT,9/10/2014 14:54,18.454,7.751,2.316,Level 2,2,J1772,30308,United States,USD,5.21,Plug Out at Vehicle,ID1410363916,30144,CRM-247457,TRX-1576302628718491724
Georgia Tech,9/10/2014 14:31,EDT,9/10/2014 16:19,EDT,9/10/2014 13:30,9.828,4.128,1.233,Level 2,1,J1772,30308,United States,USD,1.52,Plug Out at Vehicle,ID358,30339,CRM-2381,TRX-8470444913712388895
Georgia Tech,9/10/2014 11:59,EDT,9/10/2014 14:29,EDT,9/10/2014 11:30,7.572,3.18,0.95,Level 2,1,J1772,30308,United States,USD,2.11,Plug Out at Vehicle,ID357,30024,CRM-231451,TRX-1166744487076767991
Georgia Tech,9/10/2014 10:42,EDT,9/10/2014 14:28,EDT,9/10/2014 11:30,12.072,5.07,1.515,Level 2,2,J1772,30308,United States,USD,3.2,Plug Out at Vehicle,ID356,30004,CRM-nan,TRX-8275615278193622284
Georgia Tech,9/10/2014 8:15,EDT,9/10/2014 14:24,EDT,9/10/2014 11:24,13.623,5.722,1.71,Level 2,1,J1772,30308,United States,USD,5.21,Plug Out at Vehicle,ID243,30062,CRM-261355,TRX-4478391283205407214
Georgia Tech,9/10/2014 6:41,EDT,9/10/2014 11:48,EDT,9/10/2014 8:48,13.271,5.574,1.665,Level 2,1,J1772,30308,United States,USD,4.32,Plug Out at Vehicle,ID355,30114,CRM-235945,TRX-5076215643728784516
Georgia Tech,9/10/2014 7:52,EDT,9/10/2014 11:37,EDT,9/10/2014 8:38,12.402,5.209,1.556,Level 2,2,J1772,30308,United States,USD,3.17,Customer,ID242,30307,CRM-2559,TRX-2392283615951662044
Georgia Tech,9/10/2014 7:51,EDT,9/10/2014 7:51,EDT,9/10/2014 4:53,0,0,0,Level 2,2,J1772,30308,United States,USD,0,Timeout,ID1410349892,30307,CRM-2559,TRX-6870513366232688454
Georgia Tech,9/9/2014 17:52,EDT,9/9/2014 20:59,EDT,9/9/2014 18:00,5.358,2.25,0.672,Level 2,1,J1772,30308,United States,USD,2.64,Customer,ID354,30360,CRM-0169,TRX-9137455992081618709
